1.mp4|3D animation style, an emu is running.|2.3333333333333335
3903.mp4|A quiet introverted man walks slowly on the deserted beach.|2.0
3904.mp4|A raccoon dressed in a suit is walking on a bustling street.|2.0
3905.mp4|A red balloon was popped by a child with a needle.|2.3333333333333335
3906.mp4|A researcher approaches the microscope to observe, then the camera lens moves from the researcher's side to the position of the microscope eyepiece. Then, the lens enters the image seen under the microscope, where a Helicobacter pylori is wriggling.|2.0
3907.mp4|A ripe pear falls gently from the tree, and then rolls to the side.|3.0
3908.mp4|A rock detached from the cliff and fell into the sea, causing a huge splash and ripples.|2.6666666666666665
3909.mp4|A rock singer is playing an electric guitar.|2.6666666666666665
3910.mp4|A seaside road during the approaching typhoon, distant-view shot.|3.0
3911.mp4|A shallow depth of field captures the solar eclipse, making the eclipsed sun in the foreground clearly visible while the background remains blurred.|3.6666666666666665
3912.mp4|A shooting star streaks across the night sky, under which lies a calm lake and grassland.|3.3333333333333335
3913.mp4|A small house made of building blocks collapsed.|2.0
3914.mp4|A smooth transition from a scene of Chinese parasol trees in flourishing summer to its appearance in late autumn.|2.6666666666666665
3915.mp4|A snow leopard leisurely walks in the snow.|2.0
3916.mp4|A spider slowly moves on its spiderweb.|2.3333333333333335
3917.mp4|A steam train traveling through the mountains.|3.0
3918.mp4|A stretch of highway with cars coming and going, bird's eye view.|1.6666666666666667
3919.mp4|A teacher stands on the podium holding a book.|2.0
3920.mp4|A teddy bear running on the streets of the city, requesting the camera to follow the teddy bear.|1.6666666666666667
3921.mp4|A test tube containing iodine solution undergoes a chemical reaction after adding vitamin C, resulting in the disappearance of the reddish-brown color of the iodine solution.|2.0
3922.mp4|A toy teddy bear picked up a pair of scissors.|2.0
3923.mp4|A traffic police officer urgently drove to the scene of the accident after receiving a notification on the walkie-talkie.|2.0
3924.mp4|A train stops at the platform, and someone is boarding.|2.0
3925.mp4|A video capturing a group of lions drinking water on the African savannah, with a deep depth of field and clear visibility of the lion group.|2.0
3926.mp4|A water drop dripping into a cup filled with water, in close-up.|2.0
3927.mp4|A white SUV with a black roof rack driving on a steep hillside.|2.0
3928.mp4|A white rocket from the satellite launch center is departing from the launch tower.|3.0
3929.mp4|A wizard wearing a pointed hat and a green robe is studying spells. He holds a wand in one hand and a magic book in the other.|2.3333333333333335
3930.mp4|A woman is eating ice cream.|2.0
3931.mp4|A woman is exercising on a yoga mat.|2.0
3932.mp4|A woman stands in the rain.|2.3333333333333335
3933.mp4|A wooden boat floats on the sea surface, with schools of fish playing in the water. The water should be in a true-to-life effect.|2.3333333333333335
3934.mp4|A young boy is applying lipstick.|2.0
3935.mp4|A young boy sitting on a crescent moon fishing, in an animated style.|2.3333333333333335
3936.mp4|A zebra is eating grass, while not far away, the giraffe is eating leaves off the trees.|2.6666666666666665
3937.mp4|Above the Great Wall, a sparrow flies by.|1.6666666666666667
3938.mp4|Aerial footage captured by a drone shows an abandoned sports arena at the top of a snowy mountain, covered in thick white snow.|3.0
3939.mp4|After the snowfall, the trees lining the streets of the city are covered in thick snow. Children are playing snowball fights and building snowmen in the snow.|2.0
3940.mp4|An Eskimo is pulling a fishing net filled with various big fishes that are lively and jumping around.|1.6666666666666667
3941.mp4|An advertisement for a creative cake. A dining knife slices through the cake, and strawberry sauce flows out from the cut.|2.0
3942.mp4|An advertisement for a photochromic phone case features a video background with changing times. During the day, the background is Van Gogh's "Sunflowers," with the phone case matching the colors and style, including golden yellow, light green, and brown. At night, the background shifts to Van Gogh's "Starry Night," with the phone case reflecting deep blue, purple, and gold hues. This highlights the phone case's ability to automatically change colors based on light.|2.6666666666666665
3943.mp4|An airplane flies over a sea of clouds.|2.3333333333333335
3944.mp4|An anglerfish quietly lurks on the seabed, its little lantern above its head occasionally flickering.|2.6666666666666665
3945.mp4|An apple smacks Newton on the head in an animated style.|2.0
3946.mp4|An arrow pierces through the sky, as the curtain fades out.|2.6666666666666665
3947.mp4|An elderly grandpa drinks tea in the park.|2.6666666666666665
3948.mp4|An elderly man dressed in a Tai Chi uniform is practicing Tai Chi.|2.6666666666666665
3949.mp4|An elliptical-shaped balloon flew away from the hand of a child standing in the yard.|2.3333333333333335
3950.mp4|An empty wine glass, slowly filled with red wine.|3.0
3951.mp4|An old man sits in front of a stone table with a Chinese chess board engraved on it. He is setting up the classic endgame "Gathering of the Seven Stars" from Chinese chess. The camera slowly zooms out from a frontal view of the old man to an overhead view of the chessboard.|2.3333333333333335
3952.mp4|An ostrich suddenly buries its head in the sand.|2.3333333333333335
3953.mp4|Ancient Chinese marketplaces, bustling with a lively atmosphere.|2.0
3954.mp4|Anime-style, a person running.|2.0
3955.mp4|Apollo waits by a laurel tree, sitting beneath it with his back against the trunk.|2.0
3956.mp4|As dawn approaches, the city gradually awakens. The tall buildings are outlined clearly in the morning light, and the traffic on the streets starts to flow.|2.6666666666666665
3957.mp4|As the mother tastes a very sour plum and is strongly stimulated by its sourness, generate her subsequent facial expressions and actions.|2.3333333333333335
3958.mp4|As the storm approached, the surface of the sea was stirred up by fierce winds, causing towering waves after waves.|3.6666666666666665
3959.mp4|At night, in a punk-inspired city, the pedestrian traffic light at the intersection turned green, and people waiting on both sides of the sidewalk started passing through one after another.|1.6666666666666667
3960.mp4|At the platform of the train station, people are lining up and waiting to board as a train slowly pulls in.|2.0
3961.mp4|At the wedding, the groom and the bride walk arm in arm, taking slow and solemn steps towards the priest.|2.0
3962.mp4|Authentic photography style, a bee is collecting nectar, and a flower cross-section diagram is needed to facilitate observing how the bee carries out the nectar-collecting action.|2.3333333333333335
3963.mp4|BLACKPINK members are dancing in the bustling city center.|1.6666666666666667
3964.mp4|Badminton champion Lin Dan performs a jump smash on the badminton court.|1.6666666666666667
3965.mp4|Based on the theme of martial arts, create a fight scene set in a bamboo forest.|1.6666666666666667
3966.mp4|Based on the theme of space adventure, generate a spacecraft engaged in battle in the universe.|3.0
3967.mp4|Blossoming lilies.|3.0
3968.mp4|Cars all stopped at the intersection, waiting for the train to pass.|2.0
3969.mp4|Children play on the beach and build sandcastles.|1.6666666666666667
3970.mp4|Clear mountain streams flow gently, the sound of water murmuring. Fish freely swim in the water, while wildflowers and green trees line the banks.|3.0
3971.mp4|Close-up of the moon during the full moon, with clouds drifting by.|2.6666666666666665
3972.mp4|Close-up shot, capturing the process of a red rose blooming.|2.6666666666666665
3973.mp4|Construct a European classical-style banquet hall, from an empty space to a fully furnished and equipped setting, and finally conduct a comprehensive display.|2.6666666666666665
3974.mp4|Create a black and white silent film depicting Charlie Chaplin walking down the street with a cane.|2.3333333333333335
3975.mp4|Create a dynamic emoji that portrays a sequence of facial expressions, starting with shock and transitioning to profound sadness.|1.3333333333333333
3976.mp4|Create a high-definition video showcasing the entire process of white blood cells attacking bacteria under a microscope.|2.0
3977.mp4|Create a promotional video for a car featuring a red vehicle on a race track, emphasizing its performance, with a focus on showcasing its acceleration capability.|3.0
3978.mp4|Create a promotional video for bubble tea, with the word "drink" written on the back. Focus on the packaging of the bubble tea to highlight its excellent quality.|2.0
3979.mp4|Create a scene of an alien eating dumplings in a cartoon style.|2.0
3980.mp4|Create a short film in the style of cut-paper animation featuring Mickey Mouse.|2.0
3981.mp4|Create a short film showcasing the tertiary structure of a protein, with the camera zooming in from a wide shot to detailed close-ups.|2.0
3982.mp4|Create a short film themed "Perseverance," featuring a diligent student working hard and ultimately achieving their desired grades.|2.0
3983.mp4|Create a short video themed around fun learning to showcase the internal structure of DNA.|2.0
3984.mp4|Create a video demonstrating a black hole tearing apart a star.|3.3333333333333335
3985.mp4|Create a video featuring Van Gogh's masterpiece "The Starry Night," where the stars and the moon exhibit slight dynamic effects following the brushstroke patterns.|3.0
3986.mp4|Create a video featuring a football hitting the goal frame and bouncing back.|2.0
3987.mp4|Create a video in a realistic style, featuring two people playing basketball on a court.|2.0
3988.mp4|Create a video in crayon drawing style, featuring an advertisement for a cup shaped like a hand grenade with steam rising above it.|2.3333333333333335
3989.mp4|Create a video showcasing a modern and minimalist-style living room design for me.|3.3333333333333335
3990.mp4|Create a video showcasing the process of a smartphone being disassembled by a technician into its components.|2.0
3991.mp4|Create a video showing Messi and Ronaldo shaking hands.|2.0
3992.mp4|Create a video where a raw egg falls to the ground and breaks upon impact.|3.0
3993.mp4|Create a video where there are apples, bananas, oranges, and a phone on the table. A boy picks up the item that is different from the others.|2.0
3994.mp4|Create an animated video featuring a group of children playing in a park.|2.0
3995.mp4|Create several non-existent animals in reality, with the video content showing a variety of magical creatures playing together in a forest.|1.6666666666666667
3996.mp4|Creating a popular science video with the theme "Truth and Falsehood", showcasing the process of verifying the authenticity of gold using Archimedes' principle.|2.6666666666666665
3997.mp4|Cute little pig, with ultra-high-definition detail representation.|3.3333333333333335
3998.mp4|Design a long gown dress with a starry sky theme. The dress should capture the beauty of the night sky and exude a sense of grandeur. The camera should glide from bottom to top to showcase the elegance of the gown.|3.0
3999.mp4|Design a movie scene where the male and female protagonists lean on each other while discussing their respective dreams. Subtitles should appear at the bottom of the screen.|3.3333333333333335
4000.mp4|Design a promotional short film for the Panda Base scenic spot, with pandas as the main characters, including scenes of pandas eating bamboo, showcasing their naive and adorable qualities.|2.3333333333333335
4001.mp4|Design a promotional video for an aquarium, featuring aquarium tanks with diverse visual elements. The exposure and saturation should be normal, showcasing the variety of marine life in the aquarium.|2.0
4002.mp4|Design an Apple promotional video showcasing a grand and imposing office building with spacious work areas, relaxing zones, and conference rooms. The conference rooms are equipped with amenities such as air conditioning and projectors to ensure a comfortable working environment.|2.6666666666666665
4003.mp4|Design an aerial city with only a few ancient castles as buildings. There should be a gigantic robot in size. Natural landscapes can be freely created, but there must be flowers, flying birds, and various small animals. The animation style should be 2D.|2.0
4004.mp4|Design an animated short film depicting various small animals playing in the forest, with a roadside monument that reads "road".|2.0
4005.mp4|During the back-to-school season, the campus is filled with students coming and going, brimming with hope.|2.0
4006.mp4|During the summer festival in Japan, there is a fireworks display in the night sky, in an animated style.|3.0
4007.mp4|During the warmth of spring all the flowers bloom, and a girl is riding her bike through a sea of flowers, surrounded by the intoxicating fragrance.|2.3333333333333335
4008.mp4|Exposing moderately, on the cliff by the seaside, a seagull is leisurely strolling.|2.0
4009.mp4|Farmers are working in the fields, rolling up their pants and stepping into the muddy paddy fields to start transplanting rice seedlings.|2.0
4010.mp4|First-person perspective filming, the camera traverses through a narrow alley with people coming and going, exuding a vibrant atmosphere of daily life.|1.6666666666666667
4011.mp4|Forest cabin, movie trailer. A wooden cabin deep in the forest, dimly lit, with an old book inside the house, surrounded by various ancient items such as a pocket watch, a necklace, and a music box. The focus should be on highlighting the mysterious and unsettling nature of the old book.|3.6666666666666665
4012.mp4|Four golden retriever puppies are playing in the snow, with snowflakes scattering on their fur.|2.6666666666666665
4013.mp4|From a bird's-eye view, representing a futuristic cyberpunk city from a distance to a close view.|2.0
4014.mp4|From a distance, view an office building with a glass curtain wall. The camera moves forward until it reaches the base of the building.|2.0
4015.mp4|Generate a live music festival video with a rock theme, highlighting the lively atmosphere.|1.6666666666666667
4016.mp4|Generate a low-noise video of a young person standing on a chair, changing a light bulb.|2.0
4017.mp4|Generate a mountain waterfall that reflects the its raging fall due to the effects of gravity.|3.0
4018.mp4|Generate a short video in a 3D style where a clown from the circus is entertaining the audience and making them laugh.|2.0
4019.mp4|Generate a video in an animated style to explain the difference in ignition points between wood and alcohol, expressing their contrast.|3.0
4020.mp4|Generate a video showcasing five red blood cells in motion under an optical microscope.|3.0
4021.mp4|Generate a video using center composition, where a person is sitting on a staircase with a pavilion behind them.|2.6666666666666665
4022.mp4|Generate a video with a fade-in transition effect at the beginning and a fade-out transition effect at the end. The content shows two boys playing Gomoku.|2.3333333333333335
4023.mp4|Generate an illustrative animation of a red blood cell transporting oxygen in a 3D rendered style.|2.6666666666666665
4024.mp4|Generate an introduction video for a villa. First, the camera focuses on the exterior of the villa, then it moves forward, opening the door to showcase the interior decoration, highlighting the luxuriousness of the design.|2.3333333333333335
4025.mp4|Generate an overhead video of the golden summit of Mount Emei, with clear weather and a warm color balance.|3.0
4026.mp4|High-contrast animation showcasing the Yin and Yang symbols.|3.0
4027.mp4|High-temperature color-changing thermos advertisement. A black high-temperature color-changing thermos cup is being filled with hot water, gradually transforming into white. The key focus is to highlight the thermos cup's color-changing capability.|2.0
4028.mp4|Highly saturated city night scenes.|2.6666666666666665
4029.mp4|Highly saturated colors, a gently swaying sunflower|3.0
4030.mp4|In a dim and gloomy room, a cat is holding a mouse in its mouth.|2.6666666666666665
4031.mp4|In a peaceful afternoon, a gentle breeze brushes through, causing the curtains to sway slightly.|3.3333333333333335
4032.mp4|In a sweet bedroom, a girl sits by the bed reading a book.|2.0
4033.mp4|In a vibrant forest, a boy accidentally slips and falls. Describe his subsequent actions.|1.3333333333333333
4034.mp4|In ancient Greece, a woman was fetching water by the riverside.|1.3333333333333333
4035.mp4|In pixel art style, demonstrate the direction of water flow when the osmotic pressure inside the cell is higher than that of the external medium.|2.0
4036.mp4|In the bright office, a weary employee is typing on the keyboard.|2.0
4037.mp4|In the cozy room, the little girl is crying with a sense of injustice. Depict the actions her father might take on her.|2.0
4038.mp4|In the deep night, on the vast and endless sea, a solitary small boat with its light on rises and falls with the waves.|3.0
4039.mp4|In the evening, the sunset's afterglow enveloped the corner café, making the light green tables and light yellow chairs outside appear exceptionally cozy.|2.3333333333333335
4040.mp4|In the field, a farmer is driving a cultivator to till the land.|2.0
4041.mp4|In the freestyle skiing big air competition, the athlete successfully executed the highly difficult maneuver of a switch quadruple cork with a 1800-degree rotation. The drone camera followed the athlete's movements.|2.3333333333333335
4042.mp4|In the golden afternoon sunlight, a little boy is flying a kite, and he seems very happy.|2.0
4043.mp4|In the kitchen, a kettle is boiling with steam rising.|2.6666666666666665
4044.mp4|In the light, a little cat leaped from the floor onto the sofa.|1.6666666666666667
4045.mp4|In the mist-filled bathroom, water droplets dripped from the faucet, but everything else remained still.|2.3333333333333335
4046.mp4|In the night sky, the moon is visible, and glowing drones move from a disordered state to form the number "99."|2.0
4047.mp4|In the school playground, a group of people are playing soccer. Using a rotating transition effect, the camera moves to the classroom where students are attentively listening to the lesson.|2.0
4048.mp4|In the sci-fi style, humans in the underground city are battling with underground monsters. Please try to reflect on the intense battles, fierce monsters, and the technological feel of the underground city.|2.0
4049.mp4|Inside a quiet bar, several young people are chatting while there are a few empty glasses on the counter.|2.0
4050.mp4|Interstellar Mecha Theme, a team of mechas is moving forward in space.|2.6666666666666665
4051.mp4|Iron Man flies above the burning city, with true-to-life details, in stunning 4K ultra-high definition.|2.0
4052.mp4|Jack is playing skateboarding with his classmates at the school playground.|1.6666666666666667
4053.mp4|Jordan is holding a basketball and walking on the basketball court.|2.0
4054.mp4|Late at night, with the moon shining high in the sky, SpongeBob SquarePants is soundly asleep in his pineapple house.|2.0
4055.mp4|Looking out from the window of the abandoned building towards the distant sea, with seagulls flying by.|2.0
4056.mp4|Lu Han runs back and forth on the soccer field, successfully receives the ball, and shoots.|1.6666666666666667
4057.mp4|Luffy from One Piece and Naruto from Naruto enjoy dinner together.|2.0
4058.mp4|Many butterflies are dancing in the garden.|2.0
4059.mp4|Morning, a person wakes up from the bed, and sunlight streams in through the window.|2.0
4060.mp4|Narcissus enters the water and transforms into a white daffodil.|3.0
4061.mp4|Newton's prism dispersion experiment demonstration video, with high saturation in the color of the images.|3.0
4062.mp4|On a desolate hillside, there is a solitary tree. The few remaining withered leaves on the tree are being blown by the wind.|2.6666666666666665
4063.mp4|On a pool table, a black ball is rolling after being struck by the white ball.|2.6666666666666665
4064.mp4|On a rainy day, a red car is speeding along the highway.|3.0
4065.mp4|On a sunny day, an old-fashioned steam train slowly travels on the tracks.|2.0
4066.mp4|On a windy rainy day, a girl's umbrella got blown away by the wind from her hands.|2.0
4067.mp4|On the football field, a little boy kicked the ball into the goal.|1.6666666666666667
4068.mp4|On the roof of the abandoned house, some small grass and plants are starting to sprout, butterflies fluttering around.|2.0
4069.mp4|On the table, there are solid balls made of iron, gold, and hollow balls made of plastic. As the camera rotates, the scene in the video transforms into a water jar filled with water, and one of the three spheres, which has completely different properties from the other two, is thrown into the jar.|2.0
4070.mp4|Open a bag containing bananas and find that the bananas have turned black, indicating they have gone bad.|2.0
4071.mp4|Pandas are playing skateboarding, their movements and expressions are incredibly authentic.|2.0
4072.mp4|Parents and children sitting on the couch, eating from the same bag of potato chips.|2.0
4073.mp4|Please design a promotional video for a flower shop. The video should include various types of flowers and some butterflies and other animals to showcase the diverse variety of flowers available at the shop, as well as the beauty of the store. The video should also highlight the process of a person picking up a bouquet of flowers.|2.0
4074.mp4|Please design a video of Heaven with gentle golden light, angels, and architectural elements that are representative of the heavenly style.|3.0
4075.mp4|Please provide me with a simple video explaining antibody production. In the video, a macrophage engulfs a bacterium, and then the macrophage transfers the bacterial fragments to a B cell. The B cell receives the bacterial fragments and produces the corresponding antibody. Please use green to represent the bacterium, blue to represent the macrophage, purple to represent the B cell, and red to represent the antibody.|2.0
4076.mp4|Popular science with the theme of genetics, generating a 3D animated video to demonstrate the process of semi-conservative DNA replication.|2.3333333333333335
4077.mp4|Post-apocalyptic wasteland theme, a small round robot rolls on the ground.|2.3333333333333335
4078.mp4|Potato chips are being fried in the fryer.|2.6666666666666665
4079.mp4|Public service announcement, underwater world. One hundred years after sea level rise has submerged the continents, with a focus on the characteristics of various buildings on land and in cities after being underwater for a century.|3.0
4080.mp4|Quiet lake, gentle breeze, smooth ripples, tranquil nature.|3.3333333333333335
4081.mp4|Rose seedlings are cultivated in a glass cover with ample sunlight and soil with appropriate humidity, ensuring their robust growth.|3.0
4082.mp4|Santorini from the bird's-eye view, with white Cycladic buildings and blue domes, creating a beautiful and serene atmosphere in the sunlight.|3.3333333333333335
4083.mp4|Scattered fallen leaves are floating on the water, gently swaying with the ripples.|3.3333333333333335
4084.mp4|Sci-fi style, design a duel platform full of futuristic technology, with two robots dueling on top.|2.0
4085.mp4|See the sunshine through the spider web.|2.0
4086.mp4|Several silvery fish are swimming back and forth in the azure sea.|2.0
4087.mp4|Several white Samoyed puppies are gnawing on chicken legs together.|2.0
4088.mp4|Show Bruce Lee and Mike Tyson dueling in the ring.|2.0
4089.mp4|Spring has arrived, and flowers in the garden are blooming with competition. Butterflies are fluttering among the flowers, while bees are busy collecting nectar.|2.0
4090.mp4|Stop-motion animation, the process of a Garfield cat drinking water.|2.0
4091.mp4|Stop-motion animation: The process of reproduction in the paramecia through binary fission.|2.3333333333333335
4092.mp4|Students are staying up late to review in the library with great concentration and diligence.|2.0
4093.mp4|Summer lotus pond scenery, with a request for overall balanced colors in the video and low contrast.|2.0
4094.mp4|Taking "Apocalypse" as the topic, it portrays a scene of the modern world coming to an end.|2.3333333333333335
4095.mp4|Taking a concert as the theme, a male singer is performing a song on the stage.|2.0
4096.mp4|The Ferris wheel slowly rotates, and visitors enjoy the beautiful city views from high up in the sky.|2.0
4097.mp4|The Green Giant awkwardly rubs the back of his head.|2.0
4098.mp4|The Thunderbolt-10 helicopter is performing barrel rolls, and the camera gradually zooms out from the pilot's seat as the performance begins.|2.0
4099.mp4|The airplane is about to land on the runway at the airport.|2.0
4100.mp4|The apple on the tree falls into the small pond below, creating splashes of water.|3.0
4101.mp4|The astronauts in spacesuits are floating in space while they are inspecting the external devices of the spacecraft, and the distant planet is clearly visible.|2.0
4102.mp4|The background consists of a stunning waterfall, and the wooden viewing deck faces the waterfall.|3.0
4103.mp4|The balloon rises steadily from the ground and ascends into the air.|2.3333333333333335
4104.mp4|The boy's eraser falls to the ground. He lowers his head, then bends down to pick up the eraser.|2.0
4105.mp4|The camera follows a boy as he walks. The boy carries a bottle of water, a cellphone, and earphones. Feeling thirsty, he picks up one of these three items and starts drinking.|2.0
4106.mp4|The camera gradually pulls back, showcasing a castle made up of various pastries and candies, from a close-up to a full view. The castle should have a river of syrup flowing through it and a pathway paved with rainbow-colored candies.|2.0
4107.mp4|The camera rotates to showcase a rabbit doll decorated with pink heart symbols, emphasizing its cuteness.|2.6666666666666665
4108.mp4|The camera zooms from far to near, capturing the majestic giant insect tribe emerging from a wormhole in the universe. The focus is on highlighting the tribe's immense size while also showcasing their graceful and aesthetic features.|2.0
4109.mp4|The cigarette in the ashtray is about to burn out.|2.0
4110.mp4|The clownfish swims among the coral reefs.|2.0
4111.mp4|The curved composition showcases a bending train track, with an old-fashioned steam train slowly approaching from a distance.|3.3333333333333335
4112.mp4|The daisies on the hillside are blooming, and the bees are busily collecting nectar.|3.0
4113.mp4|The dancers gracefully perform ballet on the stage.|1.6666666666666667
4114.mp4|The divers are warming up.|2.0
4115.mp4|The drone camera shoots in a bird's-eye view, with the waves continuously crashing against the cliffs by the seaside.|2.6666666666666665
4116.mp4|The drone's camera follows a leisurely walking couple as they stroll through the streets.|2.3333333333333335
4117.mp4|The eight major planets of the Solar System are orbiting around the Sun, which is located at the center.|2.6666666666666665
4118.mp4|The explorers stand beneath the waterfall, with water droplets splashing around them. They hold onto ropes, ready to climb the rocks behind the waterfall.|2.0
4119.mp4|The gardener is trimming the flower branches.|2.0
4120.mp4|The girl pushed open the door and saw the boy sitting on the edge of the bed, reading a book.|2.0
4121.mp4|The highly emotional groom and the extremely rational bride are facing each other, exchanging vows. The video is required to capture the facial expressions and states of both the groom and the bride.|3.0
4122.mp4|The intense combustion process of a cigarette soaked in liquid oxygen after being ignited.|3.3333333333333335
4123.mp4|The magnificent waterfall in the mountains.|2.6666666666666665
4124.mp4|The man riding a motorcycle slowed down when he saw a herd of sheep ahead on the road, eventually coming to a stop beside the flock.|2.3333333333333335
4125.mp4|The night view of the Bund in Shanghai showcases the hustle and bustle of the city through neon lights.|2.3333333333333335
4126.mp4|The peacock faced the camera and spread its feathers on both sides of its tail.|2.3333333333333335
4127.mp4|The process of a cat jumping onto a sofa.|2.0
4128.mp4|The process of a soccer ball rolling into the goal.|2.0
4129.mp4|The process of constructing a hospital from the ground up to its completion, including the appearance of the hospital's white cross symbol.|2.0
4130.mp4|The process of melting a piece of metal into liquid.|3.0
4131.mp4|The process of two balloons exploding.|2.3333333333333335
4132.mp4|The robot uses an iron pan for cooking in the kitchen.|2.0
4133.mp4|The rooster is strolling, basking in the sunlight, and its shadow is cast on the ground.|1.6666666666666667
4134.mp4|The rotation of the small pointer next to the magnet confirms the presence of a magnetic field, represented by the arrow icon.|2.0
4135.mp4|The semi-mechanical woman raises her gun in the gunfight.|2.3333333333333335
4136.mp4|The shopping mall escalator is running.|2.3333333333333335
4137.mp4|The sky was covered with dark clouds, and suddenly a torrential rain began to pour.|3.6666666666666665
4138.mp4|The speed of the ball rolling down the slope keeps increasing.|2.0
4139.mp4|The sunlight shines through the treetops and casts mottled patterns onto the waterfall, while ripples form on the pool beneath the waterfall.|3.3333333333333335
4140.mp4|The telephone booth on the street corner stands silently, as a man in a black coat approaches it to make a phone call.|2.0
4141.mp4|The tiger spreads its claws and pounces on a wild boar.|1.6666666666666667
4142.mp4|The train station platform is showcased through perspective, with passengers waiting for the train.|2.0
4143.mp4|The video begins with a fade-in transition effect and ends with a fade-out transition effect. The content features a young person carrying a backpack and riding a bicycle on the street.|2.0
4144.mp4|The waves at the seashore roll toward the beach one after another.|4.0
4145.mp4|The weather is clear, and farmers are busy bringing golden grains into the barn.|1.6666666666666667
4146.mp4|The wind blows the cherry blossom tree and a few petals fall from the branches.|2.3333333333333335
4147.mp4|The woman who is reading a book.|2.0
4148.mp4|Themed "My Dream," showcasing my beautiful visions of the world.|2.0
4149.mp4|Themed around "farming," depict the scene of sowing wheat during the beginning of spring season.|2.0
4150.mp4|Themed around a love story, describes a romantic person proposing to his partner on the beach.|2.3333333333333335
4151.mp4|There is a no U-turn traffic sign by the roadside, and a car is driving by on the road.|2.0
4152.mp4|There is a white bird on the tree, and to the left of the white bird, a squirrel is gently touching the little bird.|2.0
4153.mp4|There is a zongzi floating in the air.|2.0
4154.mp4|There is an apple on the left side of the banana, and a strawberry on the right side.|2.6666666666666665
4155.mp4|There is an apple, a pair of glasses, and a hat on a table. The camera zooms in from afar towards these three objects, and in the end, only the edible object among the three remains in the video frame.|3.0
4156.mp4|There were baseballs, basketballs, footballs, and building blocks on the ground of the yard. The little boy picked up the one that was different from the other three types, put it in the pool, and the water rippled.|1.6666666666666667
4157.mp4|There were two balls of about the same size on the table, one was a solid ball made of metal, and the other was a hollow ball made of white plastic. A breeze blew by, and one of the balls shook slightly.|3.3333333333333335
4158.mp4|Three bargibant's pygmy seahorses are swimming in the sea.|2.3333333333333335
4159.mp4|Three blocks in the shape of squares are stacked together, and a boy pushes them over.|2.0
4160.mp4|Three dolphins leapt out of the sea.|1.6666666666666667
4161.mp4|Three girls are long jumping on the racetrack.|2.0
4162.mp4|Three girls are playing cards in a bar.|2.0
4163.mp4|Three good friends are playing poker on the grass.|2.0
4164.mp4|Three middle-aged people are playing the card game of "Landlord" in the bedroom. One person is wearing a hat, another person is wearing glasses, and the third person is bald.|2.0
4165.mp4|Three swimming ocean sunfish.|2.3333333333333335
4166.mp4|Tom is using a hairdryer to blow-dry his hair.|2.0
4167.mp4|Two cheerful little girls were laughing heartily on their way home from school, showcasing the joy and carefree innocence that comes after school.|2.0
4168.mp4|Two men are playing table tennis.|2.0
4169.mp4|Two people are engaged in combat in the ancient Roman Colosseum.|1.6666666666666667
4170.mp4|Ultra-low noise, clear picture, a door slowly closes.|2.0
4171.mp4|Under a solitary tree, an old man sits on a wooden bench, feeding the pigeons.|2.0
4172.mp4|Under the bright moonlight, a small stream flows quietly through the meadow, occasionally creating a few ripples.|2.6666666666666665
4173.mp4|Under the setting sun, the city becomes tranquil and cozy. As the driver approaches the intersection, the traffic signal turns red. Depict the next scene.|2.0
4174.mp4|Under the sunshine, a smiling little girl with a flower basket hanging by her side, in a movie-like artistic quality.|3.0
4175.mp4|Use a little perspective to generate narrow pedestrian streets in Japan, with neon lights flickering along the shops on both sides of the street.|2.3333333333333335
4176.mp4|Video celebrating Chinese Lunar New Year with the Chinese Loong.|1.6666666666666667
4177.mp4|Visit art galleries and admire various exquisite artworks with different styles.|3.0
4178.mp4|Warriors fighting against a fierce dragon.|2.0
4179.mp4|Water droplets roll on the surface of lotus leaves.|2.6666666666666665
4180.mp4|Waterfall photographed from a low angle.|3.3333333333333335
4181.mp4|With "Survival in the Wilderness" as the theme, a scruffy man with a beard, wearing shorts, is rubbing sticks together to make fire, emitting smoke and invoking a sense of the wild.|2.0
4182.mp4|With graduation season as the theme, the naive and optimistic students are full of longing for the future.|2.0
4183.mp4|With love as the theme, the video portrays two introverted and shy individuals on a blind date, emphasizing their facial expressions and overall disposition.|2.3333333333333335
4184.mp4|With normal exposure, a young girl sits in the garden sipping on a cup of red tea.|2.6666666666666665
4185.mp4|With peace as the theme, a peace dove flies over the sky of a city filled with ruins.|2.3333333333333335
4186.mp4|With the theme of "Autumn," depict a forest in autumn, with a focus on showcasing the changing of leaves.|3.3333333333333335
4187.mp4|With the theme of "Flying Man" under the sunset glow, generate a person who is undergoing wingsuit flying training, jumping off a cliff and gliding in the air, demonstrating the excitement and elegance of this sport.|3.0
4188.mp4|With the theme of the microcosm, create a video depicting the process of virus invading cells.|2.6666666666666665
4189.mp4|A cheerful little boy waves and greets at the camera.|2.3333333333333335
4190.mp4|A high-definition scene of a tea plantation in the early morning, with dew drops on the tea plants.|3.0
4191.mp4|A model display of a wedding hall, designed for a traditional Chinese wedding with a red theme. It should include elements such as red lanterns and red silk.|2.0
4192.mp4|A multi-dimensional bird is repeatedly pecking into the soil with its beak in search of food.|2.0
4193.mp4|A soaring serpent flies towards the sky.|2.6666666666666665
4194.mp4|Create a fantastic world set in a forest, with "Fairy World" as the theme.|3.0
4195.mp4|Create a modeling-style short film showcasing the structure of the Volkswagen EA888 engine.|4.0
